kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_time0bk,koi_depth,koi_impact,koi_duration,koi_ror,koi_steff,koi_slogg,koi_srad,ra,dec
9790965,K07231.01,,FALSE POSITIVE,0.82206761,132.243022,26189.8,1.216,3.8281,0.434803,6531.0,3.962,1.921,298.91162,46.586578
8800954,K01274.01,Kepler-421 b,CONFIRMED,704.962626,492.77178,2319.1,0.8495,18.003,0.050753,5305.0,4.489,0.818,283.25681,45.08778
10268714,K08202.01,,FALSE POSITIVE,452.65206,495.317,175.1,0.646,19.87,0.012781,6664.0,4.075,1.73,289.64059,47.346439
12071006,K07511.01,,FALSE POSITIVE,6.096030635,135.0308909,901661.0,0.642,18.4531,1.384397,7598.0,3.867,2.692,296.10501,50.518471
5211470,K06541.01,,FALSE POSITIVE,2.404293523,132.755943,8150.9,1.364,4.4649,0.477823,4697.0,2.204,17.032,297.70847,40.30759
3848972,K01187.01,,FALSE POSITIVE,0.741057213,131.947273,1996.3,1.26,1.05299,0.314771,5496.0,4.592,0.776,291.07126,38.999039
3003673,K04962.01,,FALSE POSITIVE,57.1143966,166.4525,268.8,0.1765,2.182,0.015075,6136.0,4.378,1.106,294.42056,38.190529
9302543,K04272.01,,FALSE POSITIVE,1.21475168,131.7581,266.1,0.461,6.93,0.015361,6732.0,3.632,3.276,299.08658,45.776821
4741126,K01534.02,Kepler-887 c,CONFIRMED,7.63846084,138.24557,71.7,0.405,3.957,0.007869,6119.0,4.274,1.299,290.09082,39.81699
4912991,K05997.01,,FALSE POSITIVE,4.442517008,133.608114,25341.5,0.936,2.43922,0.21339,6316.0,4.387,1.119,288.47214,40.087662
6849310,K00864.03,Kepler-244 c,CONFIRMED,9.76734503,186.57718,569.1,0.9,1.6585,0.026407,5527.0,4.484,0.927,287.24268,42.301369
3858943,K07674.01,,FALSE POSITIVE,25.9528725,154.8736,164.1,0.741,12.434,0.012663,6370.0,4.41,1.106,293.70847,38.958012
2713049,K00794.01,Kepler-683 b,CONFIRMED,2.539183147,169.67494,382.1,0.238,2.4282,0.017724,5519.0,4.35,1.062,291.43997,37.905659
4740688,K06444.01,,FALSE POSITIVE,3.45423296,131.71294,149.8,0.893,2.965,0.01372,4186.0,4.662,0.635,289.96838,39.815739
10341876,K08204.01,,FALSE POSITIVE,351.204993,184.9276,1257.9,0.777,22.414,0.035588,5845.0,4.435,0.918,292.75928,47.430401
9790806,K02035.01,Kepler-1066 b,CONFIRMED,1.93155546,131.76708,504.9,0.861,1.614,0.023982,5461.0,4.552,0.858,298.86658,46.502239
9655792,K07605.01,,FALSE POSITIVE,589.74851,241.6495,462.4,0.3597,12.74,0.019913,6003.0,4.507,0.932,294.4686,46.34129
10601465,K02902.01,,FALSE POSITIVE,138.61227705,170.98026,,,13.79,,,,,292.44772,47.858952
8211521,K06992.01,,FALSE POSITIVE,1.69421771,132.006,91.1,0.734,4.161,0.009417,5402.0,4.591,0.717,281.56042,44.184818
9730163,K02704.03,Kepler-445 d,CONFIRMED,8.15275885,134.19046,16536.0,0.461,1.746,0.118356,3327.0,5.113,0.189,298.73611,46.498634
3003991,K06099.01,,FALSE POSITIVE,7.244778994,131.8598491,99147.1,0.522,3.3873,0.298437,5530.0,4.586,0.788,294.48996,38.199619
11601597,K08058.01,,FALSE POSITIVE,0.590281548,131.69127,21.6,0.801,2.72,0.004709,6124.0,4.196,1.315,286.47849,49.64114
4545187,K00223.01,Kepler-121 b,CONFIRMED,3.177414601,134.478892,1134.3,0.786,1.5262,0.034227,5303.0,4.63,0.708,286.16205,39.678001
7097965,K02083.01,Kepler-1791 b,CONFIRMED,7.72085047,136.563,267.0,0.963,1.8264,0.019674,5887.0,4.29,1.177,284.49033,42.648289
5392871,K03292.01,,FALSE POSITIVE,42.3991752,151.96105,484.0,0.965,7.251,0.026381,6133.0,4.37,1.121,299.06454,40.515579
12833566,K03024.01,,FALSE POSITIVE,0.537839241,131.58521,23.5,0.2589,2.169,0.004499,6456.0,3.659,3.03,289.46765,52.19809
4927315,K01663.01,,FALSE POSITIVE,11.76921923,138.41222,519.3,0.964,3.219,0.027192,6215.0,4.44,1.052,292.79404,40.074581
7541746,K06886.01,,FALSE POSITIVE,4.1747072,134.604,,,11.13,,,,,295.63531,43.115688
5480640,K02707.01,Kepler-399 d,CONFIRMED,58.0337426,138.7412,807.1,0.021,5.584,0.025518,5467.0,4.271,1.152,299.50174,40.670799
3858879,K03276.01,,FALSE POSITIVE,25.951984,148.92323,2340.2,1.266,20.585,0.322212,5889.0,4.46,1.046,293.69415,38.995628
9848760,K05723.01,,FALSE POSITIVE,444.46522,389.693,4084.0,1.2803,0.767,0.37036,5134.0,4.609,0.746,298.155,46.600121
10319341,K05784.01,,FALSE POSITIVE,40.1043796,158.8392,187.3,0.2029,3.471,0.012604,6174.0,4.374,1.089,281.5239,47.474751
5565261,K05180.01,,FALSE POSITIVE,2.362348096,131.705479,724.7,1.219,3.5979,0.249023,5088.0,3.502,3.293,299.33298,40.714352
8495232,K05524.01,,FALSE POSITIVE,9.63647672,134.93429,47.6,0.046,2.999,0.006145,5125.0,3.631,3.007,291.80365,44.534592
6516529,K08123.01,,FALSE POSITIVE,379.42818,358.9906,403.9,0.006,11.24,0.018342,5947.0,4.487,0.945,289.98419,41.918591
5529552,K07732.01,,FALSE POSITIVE,0.759768478,131.78573,57.4,0.583,2.824,0.007174,5481.0,4.574,0.815,290.48871,40.725182
2989706,K02692.01,,FALSE POSITIVE,1.257689465,132.503649,945.6,0.197,0.8399,0.028494,5676.0,4.571,0.787,291.44766,38.149281
5512580,K04281.01,,FALSE POSITIVE,383.00806,281.6723,632.1,0.0358,9.71,0.022812,5750.0,4.538,0.882,283.72955,40.789028
12403119,K01478.01,Kepler-858 b,CONFIRMED,76.13622222,199.476237,2949.5,0.044,7.9393,0.049061,5591.0,4.494,0.892,288.84863,51.209049
10464078,K00743.01,,FALSE POSITIVE,19.40393776,172.484253,8918.7,0.804,12.2155,0.096729,5043.0,4.591,0.68,289.25821,47.635319
10858691,K01306.03,Kepler-286 d,CONFIRMED,5.9142668,133.49193,253.2,0.04,2.661,0.014481,5576.0,4.503,0.829,290.67615,48.294289
7918172,K01817.01,,FALSE POSITIVE,63.934965,162.84507,1119.5,1.217,12.71,0.256016,5209.0,3.999,1.595,299.59305,43.693089
11546211,K01654.01,,FALSE POSITIVE,1.097211085,131.517201,38946.0,1.145,1.6738,0.440466,3497.0,4.92,0.334,283.79654,49.50399
6359320,K01127.01,Kepler-269 b,CONFIRMED,5.32667299,357.12617,611.4,0.043,3.4045,0.022482,5831.0,4.517,0.921,290.21518,41.77597
8226994,K00906.01,Kepler-250 c,CONFIRMED,7.15681552,174.13511,867.0,0.45,2.5882,0.026979,5029.0,4.494,0.838,289.59476,44.141949
8314801,K07018.01,,FALSE POSITIVE,37.183276326,158.645758,221205.0,0.003,14.0996,0.431208,5657.0,4.23,1.168,296.8732,44.241341
7596240,K04295.01,Kepler-1584 b,CONFIRMED,13.3997555,131.84235,167.3,0.375,3.534,0.012052,6401.0,4.389,1.15,287.7627,43.274429
10018233,K02655.01,Kepler-1306 b,CONFIRMED,16.2959916,133.90784,369.6,0.213,2.116,0.0174,5495.0,4.442,0.961,294.47833,46.945862
2302758,K07629.01,,FALSE POSITIVE,0.542122617,131.98408,88.3,0.108,1.283,0.008585,5875.0,4.476,0.998,291.40289,37.676689
11153121,K01647.02,Kepler-313 c,CONFIRMED,32.2753853,149.046,223.9,0.608,8.622,0.01424,5726.0,4.123,1.483,298.29495,48.775459
11357192,K03782.01,,FALSE POSITIVE,186.5168116,169.64687,5752.4,0.972,3.1968,0.114852,5018.0,3.639,2.99,295.08725,49.169899
3838486,K00808.01,,FALSE POSITIVE,2.99025443,171.9834,589.2,0.014,5.414,0.021279,4667.0,4.578,0.731,287.74881,38.92955
10527135,K02622.01,,FALSE POSITIVE,0.328686504,132.77146,171.9,0.233,0.8592,0.012036,5430.0,4.535,0.847,288.41684,47.731091
2852528,K03446.01,,FALSE POSITIVE,11.9615433,131.895,424.5,0.576,3.129,0.019583,6142.0,4.456,1.046,291.46149,38.001808
5097868,K02435.01,,FALSE POSITIVE,6.80243431,132.40355,249.1,1.0,3.817,0.029185,5836.0,4.561,0.816,291.37408,40.263371
7109680,K05354.01,,FALSE POSITIVE,81.871309,169.94965,98.2,0.1996,1.606,0.00917,6343.0,4.375,1.115,289.27045,42.674389
8039892,K00903.01,Kepler-719 b,CONFIRMED,5.007316661,173.433997,6932.3,0.344,4.2362,0.077106,5865.0,4.563,0.827,295.53613,43.884449
7866914,K03971.01,,FALSE POSITIVE,365.994154,217.68143,698.5,0.8353,13.071,0.02726,6074.0,4.466,0.965,279.85272,43.664459
3967760,K01760.01,Kepler-317 b,CONFIRMED,5.52418625,135.62306,491.0,0.492,2.826,0.02055,5334.0,4.372,1.004,294.94388,39.032059
4826110,K01524.01,,FALSE POSITIVE,1.333395306,134.18228,114.5,0.151,1.188,0.009657,5199.0,4.527,0.811,288.92575,39.90155
6442340,K00664.03,Kepler-206 d,CONFIRMED,23.4433748,152.00588,85.0,0.924,5.768,0.010373,5762.0,4.314,1.143,291.63467,41.833858
4753561,K05996.01,,FALSE POSITIVE,4.944927575,131.61124,1028.7,1.215,3.4648,0.253805,4428.0,4.59,0.701,293.73715,39.825859
8645191,K04311.01,,FALSE POSITIVE,0.918921494,131.68016,321.0,0.011,0.9425,0.016414,5655.0,4.561,0.833,298.29953,44.78899
4077526,K01336.03,Kepler-58 d,CONFIRMED,40.1015561,132.71244,550.0,0.868,5.246,0.024714,6100.0,4.376,1.083,296.35867,39.115189
9766437,K00949.01,Kepler-739 b,CONFIRMED,12.53248222,170.76535,1145.9,0.668,4.0168,0.032795,5997.0,4.522,0.904,290.06799,46.57914
5438099,K01567.01,Kepler-306 c,CONFIRMED,7.24022418,355.01243,864.9,0.507,2.9153,0.027225,4955.0,4.61,0.721,288.53867,40.61615
5308778,K06563.01,,FALSE POSITIVE,20.28281916,137.05176,2797.5,0.719,36.048,0.051985,5043.0,3.284,3.956,299.57739,40.458481
5471489,K04368.02,,FALSE POSITIVE,39.2820405,139.9224,157.5,1.241,3.344,0.251528,6143.0,3.81,2.136,297.66504,40.681992
6956136,K03221.01,,FALSE POSITIVE,53.912783631,132.2733337,216.7,0.984,44.0504,0.019261,6085.0,3.917,2.02,294.06641,42.486839
11968513,K03587.01,,FALSE POSITIVE,1.036592635,132.089146,124498.0,0.898,2.40749,0.484781,4884.0,2.737,8.747,294.3616,50.30526
6422155,K00510.02,Kepler-172 c,CONFIRMED,6.38899658,175.4761,543.3,0.876,3.5032,0.025119,5527.0,4.376,1.054,283.36841,41.821861
4949524,K03852.01,,FALSE POSITIVE,1.233076007,132.49795,1392.4,1.312,12.506,0.351801,5602.0,4.571,0.817,298.00113,40.047878
6974867,K07800.01,,FALSE POSITIVE,0.887691177,132.36711,37.3,0.419,1.644,0.00564,5500.0,3.775,2.491,298.33722,42.432911
10924853,K01292.01,,FALSE POSITIVE,2.102416517,134.394943,1502.5,1.236,1.7684,0.27969,5999.0,4.494,0.959,294.0217,48.390419
12023089,K03727.01,,FALSE POSITIVE,0.623441636,131.6792187,19340.5,1.2127,1.46001,0.408688,5319.0,4.612,0.654,296.59149,50.490028
8883727,K03822.01,,FALSE POSITIVE,2.529073751,133.390989,1572.9,1.263,1.8827,0.308466,5465.0,4.598,0.766,291.13748,45.11092
5385469,K06571.01,,FALSE POSITIVE,12.422524,141.875,33.9,0.566,13.55,0.005564,7225.0,4.281,1.414,297.59485,40.512299
8308260,K04436.01,,FALSE POSITIVE,0.973160836,132.25412,138.3,0.034,0.864,0.01087,6108.0,4.466,1.03,294.86813,44.283199
11192998,K00481.03,Kepler-166 c,CONFIRMED,34.25951418,183.23718,1072.5,0.008,4.7743,0.029532,5409.0,4.609,0.746,293.16016,48.881191
9823457,K00954.01,Kepler-259 b,CONFIRMED,8.11528727,174.52257,834.9,0.916,3.211,0.031988,5926.0,4.532,0.887,288.21194,46.615002
6060203,K01059.01,Kepler-757 b,CONFIRMED,1.022678654,133.45422,129.2,0.019,1.3712,0.010229,5366.0,4.363,1.02,296.68045,41.38652
11709244,K01832.03,Kepler-325 d,CONFIRMED,38.7149617,134.0313,694.8,0.691,3.441,0.025654,5445.0,4.458,0.937,289.83542,49.82563
8027902,K06955.01,,FALSE POSITIVE,1.79621807,131.54732,47.0,0.72,10.16,0.006736,7117.0,3.988,2.09,291.47702,43.84412
7582689,K03097.03,Kepler-431 c,CONFIRMED,8.70312154,140.15531,32.0,0.886,4.807,0.006066,6006.0,4.403,1.082,281.11234,43.227791
4566999,K08247.01,,FALSE POSITIVE,527.68601,176.6176,602.0,0.011,4.817,0.022251,5657.0,4.567,0.824,293.20059,39.664879
4681152,K06436.01,,FALSE POSITIVE,1.83592242,132.077813,30745.9,1.189,5.9942,0.43438,5930.0,4.472,0.976,297.8519,39.783886
10405482,K08009.01,,FALSE POSITIVE,0.93373895,132.4707,39.6,0.259,4.156,0.005813,6223.0,4.459,1.006,292.13193,47.56374
8548069,K04486.01,,FALSE POSITIVE,368.52466,236.3783,680.3,0.5045,11.9,0.024556,6343.0,4.411,1.137,286.58829,44.640411
9588880,K07946.01,,FALSE POSITIVE,77.97621155,175.35495,,,2.0,,,,,292.16595,46.227631
7951018,K01553.01,Kepler-890 b,CONFIRMED,52.75878505,156.306351,5805.8,0.344,6.6517,0.070522,6228.0,4.413,1.137,288.43576,43.763489
10491062,K03910.01,,FALSE POSITIVE,2.199076661,133.06147,777.4,1.22,6.11,0.25145,5310.0,4.565,0.791,298.78415,47.655548
11560431,K07457.01,,FALSE POSITIVE,0.527673075,131.8234533,26.1,0.134,1.3693,0.004605,5367.0,4.514,0.828,292.56583,49.535721
6442377,K00176.01,Kepler-483 b,CONFIRMED,30.22910274,134.52081,443.4,0.77,6.6751,0.021046,6325.0,4.188,1.518,291.64676,41.884659
9895004,K00328.01,,FALSE POSITIVE,2.250826647,170.321819,534.4,1.221,1.536,0.24579,5779.0,4.308,1.119,293.57629,46.775471
12266636,K01522.01,Kepler-879 b,CONFIRMED,33.3856176,148.92764,553.2,0.562,5.0361,0.022235,5833.0,4.407,1.022,295.80658,50.909801
10801100,K02228.01,,FALSE POSITIVE,102.653705,222.9895,687.3,1.184,53.5887,0.211178,6711.0,4.097,1.698,293.41794,48.198849
10212441,K02342.01,Kepler-1199 b,CONFIRMED,15.0447098,133.20895,97.9,0.022,5.823,0.009046,5798.0,4.025,1.525,293.72586,47.24704
3556229,K03899.01,,FALSE POSITIVE,0.7967202,132.288291,167719.0,0.839,4.25304,0.520964,5780.0,4.438,1.0,294.35196,38.604702
1575873,K04359.01,,FALSE POSITIVE,0.629001455,131.55662,14.7,0.365,1.263,0.003604,6739.0,3.948,2.059,291.92636,37.101292
10904857,K00194.01,Kepler-488 b,CONFIRMED,3.120828136,139.466594,16456.0,0.784,2.1878,0.130153,6122.0,4.471,0.996,282.96616,48.34507
5608566,K00609.01,,FALSE POSITIVE,4.396999852,172.023406,4576.8,0.987,1.875,0.107517,5949.0,4.311,1.156,288.16071,40.878891
5080346,K06509.01,,FALSE POSITIVE,2.31169425,132.3203,38.4,0.628,8.689,0.006,9451.0,3.97,2.679,284.85397,40.208569
3745690,K00442.02,Kepler-157 b,CONFIRMED,1.732346403,134.53123,182.4,0.184,2.2139,0.012335,5767.0,4.389,1.014,291.09723,38.87561
8733898,K02842.01,Kepler-446 b,CONFIRMED,1.565412613,132.91281,2754.6,0.003,0.7572,0.048437,3464.0,4.923,0.328,282.25021,44.921108
7448023,K07839.01,,FALSE POSITIVE,0.566816802,131.77983,94.0,0.414,1.981,0.008803,4665.0,4.584,0.704,292.75653,43.036888
10271806,K00733.02,Kepler-224 d,CONFIRMED,11.34934848,134.31805,1249.8,0.398,3.1101,0.03229,5016.0,4.641,0.679,290.9343,47.357601
5480884,K04841.01,,FALSE POSITIVE,0.708726708,132.08629,313.6,0.28,0.753,0.016379,4607.0,4.733,0.515,299.54672,40.681911
4075015,K02850.01,,FALSE POSITIVE,1.11431205,131.75649,160.4,0.141,2.112,0.011562,5776.0,4.554,0.849,295.86008,39.140839
8544996,K00913.01,Kepler-723 b,CONFIRMED,4.082274889,169.6375652,17859.2,0.093,3.23015,0.121652,5655.0,4.581,0.794,284.83047,44.658138
8742270,K05567.01,,FALSE POSITIVE,397.3958488,374.57082,29825.0,1.19,6.1014,0.434087,5544.0,4.146,1.362,286.7926,44.968369
7032383,K06811.01,,FALSE POSITIVE,0.566797404,131.83652,69.4,0.119,4.109,0.007529,5313.0,4.51,0.784,291.40652,42.582218
9714696,K00616.01,,FALSE POSITIVE,1.433339604,169.85606,305.2,0.902,1.3665,0.019089,6077.0,4.471,0.999,293.68912,46.41288
3441784,K00976.01,,FALSE POSITIVE,52.56901867,184.971267,26900.0,1.197,6.7507,0.418905,7240.0,4.178,1.717,290.94437,38.538868
8655354,K00917.01,,FALSE POSITIVE,6.71969089,173.35776,969.7,0.985,3.0231,0.046245,5931.0,4.479,0.866,301.04956,44.706299
6449552,K06714.01,,FALSE POSITIVE,20.148807707,135.8116283,526949.0,0.215,8.52557,0.683496,5547.0,4.447,0.918,293.94894,41.855461
3662635,K08243.01,,FALSE POSITIVE,0.939375593,132.016859,100893.0,0.987,2.8424,0.488602,5826.0,4.345,0.978,295.56934,38.726059
11616663,K07464.01,,FALSE POSITIVE,7.2935801,136.2546,124.5,1.157,40.02,0.167657,5900.0,4.509,0.951,294.77649,49.65601
4915638,K02617.01,Kepler-1291 b,CONFIRMED,8.63050092,139.57438,325.8,0.595,3.144,0.017113,5352.0,4.599,0.764,289.37704,40.00116
9838761,K07967.01,,FALSE POSITIVE,1.33254428,132.06788,162.2,0.021,3.122,0.011644,5460.0,4.543,0.734,294.94775,46.671951
4365645,K01738.01,Kepler-1671 b,CONFIRMED,4.16787814,135.28334,168.1,0.168,2.2136,0.011622,5251.0,4.541,0.847,291.74838,39.44688
7701809,K05415.01,,FALSE POSITIVE,30.2111162,160.3175,92.6,0.0666,4.202,0.008594,5132.0,3.321,4.732,297.53174,43.350368
3853673,K01197.01,,FALSE POSITIVE,0.643794198,133.984483,456.7,1.193,1.5662,0.215255,5958.0,4.561,0.83,292.35287,38.942471
7277317,K00674.01,Kepler-643 b,CONFIRMED,16.33888067,177.917586,1718.4,0.256,9.3599,0.036942,4877.0,3.645,2.595,290.32733,42.898281
4928119,K01664.01,,FALSE POSITIVE,44.638983058,156.45087,36830.1,1.173,3.04001,0.445271,6197.0,4.449,1.035,293.02615,40.073051
9770983,K07961.01,,FALSE POSITIVE,7.02932339,134.66434,81.6,0.098,2.853,0.008228,5977.0,4.473,1.022,291.9935,46.516071
6351097,K02618.01,,FALSE POSITIVE,12.49117388,136.31491,189.9,0.747,2.848,0.013681,5753.0,4.461,0.911,287.13828,41.77771
4484336,K02547.01,Kepler-1857 b,CONFIRMED,8.94337724,137.30234,215.1,0.163,2.469,0.013531,6074.0,4.375,1.005,296.45575,39.598591
5881688,K00843.01,Kepler-696 b,CONFIRMED,4.190425659,171.44122,2877.4,0.458,2.8589,0.050076,6073.0,4.392,1.135,293.49661,41.137589
8892720,K03336.01,,FALSE POSITIVE,61.4911479,163.633663,58702.9,0.681,9.745,0.237907,5830.0,4.54,0.876,294.35663,45.195011
5653849,K03711.01,,FALSE POSITIVE,111.0396205,161.93506,9356.2,0.851,25.751,0.101402,5470.0,4.509,0.777,299.84598,40.84531
5735762,K00148.02,Kepler-48 c,CONFIRMED,9.673958488,125.339418,952.7,0.194,3.2641,0.027629,5192.0,4.489,0.873,299.13922,40.94902
3953173,K04493.01,,FALSE POSITIVE,2.41795911,132.5063,100.5,0.145,2.727,0.009077,4623.0,4.719,0.534,291.20007,39.053982
11513441,K05908.01,,FALSE POSITIVE,85.5692223,188.06607,539.2,0.98,4.954,0.032157,5361.0,3.856,1.951,294.7627,49.430069
4077767,K05039.01,,FALSE POSITIVE,168.77118,233.3138,2045.0,36.9452,2.263,35.981037,4936.0,4.597,0.719,296.40408,39.169811
9597729,K04417.02,,FALSE POSITIVE,0.87630504,131.95622,170.9,1.207,1.11,0.219276,6032.0,4.508,0.929,295.54755,46.287682
10535926,K08023.01,,FALSE POSITIVE,0.93373591,132.46,35.1,0.21,4.517,0.00545,6028.0,4.47,0.95,292.19623,47.76659
5688683,K04097.01,Kepler-1939 b,CONFIRMED,2.790643481,133.1555,202.0,0.787,0.6871,0.014965,4353.0,4.681,0.603,285.69,40.99453
2307206,K03549.01,,FALSE POSITIVE,204.0329342,253.536626,411374.0,0.49,17.5623,0.65162,5553.0,4.577,0.806,292.37616,37.657459
5428471,K04671.01,,FALSE POSITIVE,0.75499096,131.8315,215.8,0.322,2.485,0.01349,5743.0,4.466,0.946,284.34848,40.690659
3328026,K01994.01,,FALSE POSITIVE,2.115498574,134.11259,444.2,1.215,6.738,0.23666,5917.0,4.475,1.0,287.18961,38.43166
9049010,K07127.01,,FALSE POSITIVE,0.687004402,131.86316,93.7,0.689,3.829,0.009437,6240.0,3.684,2.803,299.62277,45.364079
9635606,K02535.01,Kepler-1853 b,CONFIRMED,48.8882668,153.8341,462.8,0.988,6.468,0.034391,4821.0,4.529,0.788,284.74792,46.373619
7597703,K06891.01,,FALSE POSITIVE,4.608901433,133.9949845,378548.0,0.386,8.73393,0.590973,5938.0,4.605,0.755,288.37411,43.294319
7539174,K05397.01,,FALSE POSITIVE,39.94344731,170.5021796,,,1.71,,,,,295.00153,43.171341
6525249,K02197.01,,FALSE POSITIVE,1.710316235,131.60973,409.4,1.174,3.614,0.19531,6147.0,4.435,1.096,292.73456,41.90477
11656246,K01532.01,Kepler-885 b,CONFIRMED,18.11473813,147.4904,241.5,0.896,5.2706,0.016794,6109.0,4.247,1.36,288.66156,49.737209
10350571,K01175.03,,FALSE POSITIVE,93.881556,131.5771,188.7,0.008,20.644,0.01242,5676.0,4.1,1.487,295.92065,47.448608
9946525,K00398.02,Kepler-148 c,CONFIRMED,4.180048081,173.719249,1765.6,0.047,2.4479,0.037538,5227.0,4.535,0.838,289.78622,46.858791
9402859,K05668.01,,FALSE POSITIVE,68.54443156,161.4962975,,,2.05,,,,,291.3595,45.93539
10616415,K01999.01,,FALSE POSITIVE,1.120646438,131.59197,322.5,1.182,1.7664,0.202822,4972.0,3.449,4.034,297.61398,47.811401
5364071,K00248.03,Kepler-49 d,CONFIRMED,2.576571021,172.126911,852.8,0.187,1.5997,0.0267,3834.0,4.708,0.539,292.29459,40.591789
11125613,K02485.02,Kepler-1254 c,CONFIRMED,3.60082855,134.037,296.3,0.395,1.938,0.015617,4838.0,4.524,0.796,285.17334,48.770039
8240861,K06999.01,,FALSE POSITIVE,0.449249224,1472.522306,419437.0,0.494,4.7565,0.675588,6338.0,4.239,1.299,294.47131,44.12344
10669994,K04360.01,Kepler-1594 b,CONFIRMED,2.71603664,132.35962,98.5,0.44,1.744,0.009258,6011.0,4.452,1.041,293.62308,47.96191
11923270,K00781.01,Kepler-676 b,CONFIRMED,11.59822233,180.395376,2804.5,0.679,2.5237,0.051287,3688.0,4.79,0.473,296.22195,50.28722
9881258,K07242.01,,FALSE POSITIVE,2.028512246,132.8392103,121562.0,0.871,5.00309,0.449196,6105.0,4.412,1.025,287.12561,46.733479
9336200,K02242.01,Kepler-1153 b,CONFIRMED,1.755843555,133.15509,386.0,0.893,1.9425,0.021444,5569.0,4.566,0.829,289.14722,45.86618
5551504,K03989.01,,FALSE POSITIVE,1.204529346,131.93613,86.9,0.383,1.62,0.008551,5340.0,4.046,1.504,296.55164,40.71278
11032227,K01440.01,Kepler-850 b,CONFIRMED,7.19304935,136.05065,255.3,0.017,3.407,0.014669,6185.0,4.472,0.991,293.08447,48.57539
8234477,K06997.01,,FALSE POSITIVE,4.028671454,133.9542149,113967.0,0.294,8.12253,0.314179,6327.0,4.168,1.528,292.22934,44.160789
9642292,K02946.01,Kepler-1392 b,CONFIRMED,15.1408916,143.74584,476.8,0.136,4.359,0.019976,5926.0,4.532,0.887,288.76697,46.394421
10024051,K02409.01,Kepler-1228 b,CONFIRMED,0.577369336,132.425795,400.4,0.032,1.0852,0.01816,5255.0,4.617,0.716,296.55307,46.96629
8703506,K07907.01,,FALSE POSITIVE,352.710091,251.1931,1658.0,0.329,2.901,0.037835,6112.0,4.513,0.908,296.82361,44.855309
5866724,K00085.02,Kepler-65 b,CONFIRMED,2.154911236,133.498613,99.7,0.113,3.1341,0.009153,6181.0,4.22,1.424,288.68869,41.15118
11342416,K02366.01,Kepler-1209 b,CONFIRMED,25.3690868,143.68699,110.1,0.845,4.746,0.0109,6126.0,4.224,1.406,287.5849,49.154789
10965740,K01887.01,,FALSE POSITIVE,21.78769087,136.69645,507.7,1.192,4.498,0.216028,5627.0,3.633,3.05,286.46616,48.495918
5796186,K00651.02,,FALSE POSITIVE,320.18471858,423.2096375,,,11.94,,,,,293.45612,41.048222
10341781,K08289.01,,FALSE POSITIVE,0.93371211,131.5372,126.2,0.119,4.76,0.009887,4604.0,4.591,0.696,292.71887,47.47094
7282008,K06858.01,,FALSE POSITIVE,0.56679797,131.841,72.6,0.176,4.503,0.00764,5230.0,4.594,0.777,291.77713,42.845871
12069319,K08234.01,,FALSE POSITIVE,231.157554,346.94896,845.6,0.749,8.489,0.028907,5386.0,2.78,11.839,295.39795,50.539268
11560397,K08056.01,,FALSE POSITIVE,0.527673051,131.82042,28.3,0.216,1.631,0.004956,6762.0,3.738,2.637,292.54663,49.543373
3964562,K00015.01,,FALSE POSITIVE,3.012476582,135.259271,1138.5,1.261,3.1424,0.294213,8601.0,4.137,2.031,294.1434,39.089779
5090690,K00636.01,,FALSE POSITIVE,12.011661094,176.6358115,14293.6,1.024,3.77516,0.210985,6753.0,3.91,2.396,289.19144,40.263184
12459913,K00602.01,Kepler-620 b,CONFIRMED,12.91385906,177.27535,487.9,0.845,5.3685,0.022845,6253.0,4.41,0.997,291.15939,51.334862
7585481,K00890.01,Kepler-714 b,CONFIRMED,8.09888906,176.623731,6911.1,0.018,4.20241,0.076211,6214.0,4.442,1.076,282.69952,43.272739
6610219,K06743.01,,FALSE POSITIVE,11.300987626,801.4552005,325703.0,0.606,10.5199,0.614184,6143.0,4.165,1.448,293.02563,42.001381
3114667,K03763.01,,FALSE POSITIVE,0.888584158,132.100098,412710.0,0.453,2.25012,0.649611,4324.0,4.639,0.616,290.99725,38.282616
9838060,K03314.01,,FALSE POSITIVE,23.81578356,141.84883,4856.7,0.958,3.7591,0.093998,5561.0,4.572,0.818,294.66592,46.665852
5738346,K01006.01,,FALSE POSITIVE,30.6113932,374.6216,3472.0,1.264,3.576,0.337572,3900.0,4.727,0.534,299.65094,40.973282
12418724,K01516.01,Kepler-873 b,CONFIRMED,20.55331441,139.5613,678.3,0.795,5.3136,0.026301,6325.0,4.409,1.112,296.4032,51.271339
7695445,K06906.01,,FALSE POSITIVE,1.74336627,132.8574,451.0,1.855,10.405,0.870432,6640.0,4.208,1.478,295.90744,43.385979
8984755,K04664.01,,FALSE POSITIVE,0.734573766,131.59872,68.4,0.044,1.295,0.007524,5602.0,4.325,1.051,300.94925,45.247952
10259029,K03630.01,,FALSE POSITIVE,7.061149921,134.558528,131257.0,0.912,3.33515,0.501653,5585.0,4.564,0.798,284.67484,47.340809
10905746,K01725.01,Kepler-1651 b,CONFIRMED,9.8786461,138.41159,1472.7,0.019,1.8915,0.034764,3609.0,4.843,0.422,283.62885,48.391003
2708885,K02907.01,,FALSE POSITIVE,1.146934644,132.2666,256.2,0.405,1.7247,0.014751,5423.0,4.502,0.862,290.47311,37.9062
